id,city_name_en,city_name_cn,keywords,lat,lon,timezone_id
5364022,La Palma,拉帕尔马,la palma 拉帕尔马 lapaerma,33.8464,-118.04673,America/Los_Angeles
5364059,La Presa,,la presa,32.70811,-116.99725,America/Los_Angeles
5364066,La Puente,,la puente,34.02001,-117.94951,America/Los_Angeles
5364079,La Quinta,,la quinta,33.66336,-116.31001,America/Los_Angeles
5364134,La Verne,,la verne,34.10084,-117.76784,America/Los_Angeles
5364199,Ladera Ranch,,ladera ranch,33.57086,-117.63561,America/Los_Angeles
5364226,Lafayette,拉斐特,拉斐特 lafeite lafayette,37.88576,-122.11802,America/Los_Angeles
5364271,Laguna,,laguna,38.42102,-121.42384,America/Los_Angeles
5364275,Laguna Beach,拉古纳海滩,拉古纳海滩 laguna beach lagunahaitan,33.54225,-117.78311,America/Los_Angeles
5364306,Laguna Hills,,laguna hills,33.61252,-117.71283,America/Los_Angeles
5364329,Laguna Niguel,尼古湖,laguna niguel niguhu 尼古湖,33.52253,-117.70755,America/Los_Angeles
5364369,Laguna Woods,拉古纳伍兹,拉古纳伍兹 lagunawuzi laguna woods,33.6103,-117.72533,America/Los_Angeles
5364499,Lake Elsinore,湖埃尔西诺,湖埃尔西诺 lake elsinore huaierxinuo,33.66808,-117.32726,America/Los_Angeles
5364514,Lake Forest,森林湖,lake forest senlinhu 森林湖,33.64697,-117.68922,America/Los_Angeles
5364782,Lakeside,,lakeside,32.85727,-116.92225,America/Los_Angeles
5364855,Lakewood,莱克伍德,lakewood 莱克伍德 laikewude,33.85363,-118.13396,America/Los_Angeles
5364916,Lamont,拉蒙特,拉蒙特 lamengte lamont,35.25968,-118.91427,America/Los_Angeles
5364940,Lancaster,蘭開斯特,lancaster 蘭開斯特 lankaisite,34.69804,-118.13674,America/Los_Angeles
5365425,Lathrop,拉斯罗普,拉斯罗普 lasiluopu lathrop,37.8227,-121.27661,America/Los_Angeles
5365603,Lawndale,勞恩代爾,laoendaier 勞恩代爾 lawndale,33.88724,-118.35257,America/Los_Angeles
5365893,Lemon Grove,莱蒙格罗韦,莱蒙格罗韦 laimenggeluowei lemon grove,32.74255,-117.03142,America/Los_Angeles
5365918,Lemoore,勒穆尔,lemoore 勒穆尔 leimuer,36.30078,-119.78291,America/Los_Angeles
5365937,Lennox,倫諾克斯,lennox lunnuokesi 倫諾克斯,33.93807,-118.35258,America/Los_Angeles
5366375,Lincoln,林肯,linken 林肯 lincoln,38.89156,-121.29301,America/Los_Angeles
5366531,Linda,,linda,39.12767,-121.5508,America/Los_Angeles
5367314,Live Oak,來弗歐克,來弗歐克 laifuouke live oak,36.98356,-121.98052,America/Los_Angeles
5367440,Livermore,利佛摩,利佛摩 lifumo livermore,37.68187,-121.76801,America/Los_Angeles
5367565,Lodi,洛迪,lodi luodi 洛迪,38.1302,-121.27245,America/Los_Angeles
5367696,Loma Linda,洛马林达,loma linda 洛马林达 luomalinda,34.04835,-117.26115,America/Los_Angeles
5367767,Lomita,諾米榙,lomita 諾米榙 nuomita,33.79224,-118.31507,America/Los_Angeles
5367788,Lompoc,隆波克,隆波克 lompoc longboke,34.63915,-120.45794,America/Los_Angeles
5367929,Long Beach,長灘,zhangtan long beach 長灘,33.76696,-118.18923,America/Los_Angeles
5368335,Los Altos,洛思阿圖斯,洛斯拉图斯 los altos luosiatusi 洛思阿圖斯,37.38522,-122.11413,America/Los_Angeles
5368361,Los Angeles,洛杉矶,洛杉矶 los angeles luoshanji,34.05223,-118.24368,America/Los_Angeles
5368453,Los Banos,洛斯巴诺斯,los banos 洛斯巴诺斯 luosibanuosi,37.05828,-120.84992,America/Los_Angeles
5368518,Los Gatos,洛思加圖斯,luosijiatusi los gatos 洛思加圖斯,37.22661,-121.97468,America/Los_Angeles
5369367,Lynwood,林伍德,linwude lynwood 林伍德,33.93029,-118.21146,America/Los_Angeles
5369568,Madera,马德拉,马德拉 madera madela,36.96134,-120.06072,America/Los_Angeles
5370082,Manhattan Beach,曼哈顿比奇,manhattan beach 曼哈顿比奇 manhadunbiqi,33.88474,-118.41091,America/Los_Angeles
5370164,Manteca,曼特卡,manteca manteka 曼特卡,37.79743,-121.21605,America/Los_Angeles
5370493,Marina,玛丽娜,玛丽娜 marina malina,36.6844,-121.80217,America/Los_Angeles
5370868,Martinez,马丁内斯,madingneisi 马丁内斯 martinez,38.01937,-122.13413,America/Los_Angeles
5371261,Maywood,梅伍德,meiwude 梅伍德 maywood,33.98668,-118.18535,America/Los_Angeles
5371858,Mead Valley,梅德谷,梅德谷 mead valley meidegu,33.83335,-117.29615,America/Los_Angeles
5372205,Menifee,,menifee,33.72835,-117.14642,America/Los_Angeles
5372223,Menlo Park,门洛帕克,门洛帕克 menlo park menluopake,37.45383,-122.18219,America/Los_Angeles
5372253,Merced,美熹德,merced meixide 美熹德,37.30216,-120.48297,America/Los_Angeles
5373129,Millbrae,密尔布瑞,mierburui millbrae 密尔布瑞,37.59855,-122.38719,America/Los_Angeles
5373327,Milpitas,米尔皮塔斯,milpitas 米尔皮塔斯 mierpitasi,37.42827,-121.90662,America/Los_Angeles
5373492,Jurupa Valley,米拉洛馬,米拉洛馬 jurupa valley milaluoma,33.99251,-117.51644,America/Los_Angeles
5373497,Mira Mesa,,mira mesa,32.9156,-117.14392,America/Los_Angeles
5373628,Mission District,,mission district,37.75993,-122.41914,America/Los_Angeles
5373763,Mission Viejo,米申维耶霍,mission viejo 米申维耶霍 mishenweiyehuo,33.60002,-117.672,America/Los_Angeles
5373900,Modesto,莫德斯托,modesto modesituo 莫德斯托,37.6391,-120.99688,America/Los_Angeles
5374175,Monrovia,蒙诺维亚,monrovia mengnuoweiya 蒙诺维亚,34.14806,-117.99895,America/Los_Angeles
5374232,Montclair,蒙特克莱尔,mengtekelaier montclair 蒙特克莱尔,34.07751,-117.68978,America/Los_Angeles
5374322,Montebello,蒙提贝罗,montebello mengtibeiluo 蒙提贝罗,34.00946,-118.10535,America/Los_Angeles
5374361,Monterey,蒙特雷,monterey 蒙特雷 mengtelei,36.60024,-121.89468,America/Los_Angeles
5374406,Monterey Park,蒙特利公园,monterey park 蒙特利公园 mengteligongyuan,34.06251,-118.12285,America/Los_Angeles
5374648,Moorpark,穆尔帕克,穆尔帕克 moorpark muerpake,34.28556,-118.88204,America/Los_Angeles
5374671,Moraga,莫拉加,moraga 莫拉加 molajia,37.83493,-122.12969,America/Los_Angeles
5374732,Moreno Valley,莫雷諾谷,moleinuogu moreno valley 莫雷諾谷,33.93752,-117.23059,America/Los_Angeles
5374764,Morgan Hill,摩根山丘,morgan hill mogenshanqiu 摩根山丘,37.1305,-121.65439,America/Los_Angeles
5375480,Mountain View,山景城,山景城 mountain view shanjingcheng,37.38605,-122.08385,America/Los_Angeles
5375911,Murrieta,穆列塔,mulieta murrieta 穆列塔,33.55391,-117.21392,America/Los_Angeles
5376095,Napa,纳帕,纳帕 napa,38.29714,-122.28553,America/Los_Angeles
5376200,National City,纳雄耐尔城,naxiongnaiercheng 纳雄耐尔城 national city,32.67811,-117.0992,America/Los_Angeles
5376803,Newark,紐華克,newark niuhuake 紐華克,37.52966,-122.04024,America/Los_Angeles
5376890,Newport Beach,,newport beach,33.61891,-117.92895,America/Los_Angeles
5377100,Nipomo,,nipomo,35.04275,-120.476,America/Los_Angeles
5377199,Norco,诺科,nuoke 诺科 norco,33.93113,-117.54866,America/Los_Angeles
5377640,North Highlands,,north highlands,38.68574,-121.37217,America/Los_Angeles
5377654,North Hollywood,,north hollywood,34.17223,-118.37897,America/Los_Angeles
5377985,Northridge,,northridge,34.22834,-118.53675,America/Los_Angeles
5377995,Norwalk,諾沃克,諾沃克 nuowoke norwalk,33.90224,-118.08173,America/Los_Angeles
5378044,Novato,诺瓦托,novato nuowatuo 诺瓦托,38.10742,-122.5697,America/Los_Angeles
5378500,Oakdale,奥克戴尔,奥克戴尔 aokedaier oakdale,37.76659,-120.84715,America/Los_Angeles
5378538,Oakland,奥克兰,aokelan 奥克兰 oakland,37.80437,-122.2708,America/Los_Angeles
5378566,Oakley,奥克利,奥克利 aokeli oakley,37.99742,-121.71245,America/Los_Angeles
5378771,Oceanside,歐申賽德,歐申賽德 oushensaide oceanside,33.19587,-117.37948,America/Los_Angeles
5378870,Oildale,奧爾代爾,oildale 奧爾代爾 aoerdaier,35.41968,-119.01955,America/Los_Angeles
5379439,Ontario,安大略,ontario 安大略 andalve,34.06334,-117.65089,America/Los_Angeles
5379513,Orange,橙市,orange 橙市 chengshi,33.78779,-117.85311,America/Los_Angeles
5379566,Orangevale,,orangevale,38.67851,-121.22578,America/Los_Angeles
5379609,Orcutt,,orcutt,34.86526,-120.436,America/Los_Angeles
5379678,Orinda,奥林达,aolinda 奥林达 orinda,37.87715,-122.17969,America/Los_Angeles
5379759,Oroville,奥罗维尔,奥罗维尔 aoluoweier oroville,39.51394,-121.55776,America/Los_Angeles
5380184,Oxnard,奥克斯纳德,oxnard 奥克斯纳德 aokesinade,34.1975,-119.17705,America/Los_Angeles
5380378,Pacific Palisades,,pacific palisades,34.04806,-118.52647,America/Los_Angeles
5380420,Pacifica,帕西菲卡,pacifica paxifeika 帕西菲卡,37.61383,-122.48692,America/Los_Angeles
5380437,Pacific Grove,帕西菲克格罗夫,pacific grove 帕西菲克格罗夫 paxifeikegeluofu,36.61774,-121.91662,America/Los_Angeles
5380626,Palm Desert,棕榈沙漠,棕榈沙漠 zonglvshamo palm desert,33.72255,-116.37697,America/Los_Angeles
5380668,Palm Springs,棕櫚泉,zonglvquan 棕櫚泉 palm springs,33.8303,-116.54529,America/Los_Angeles
5380698,Palmdale,棕櫚谷,zonglvgu 棕櫚谷 palmdale,34.57943,-118.11646,America/Los_Angeles
5380748,Palo Alto,帕羅奧圖,帕羅奧圖 paluoaotu palo alto,37.44188,-122.14302,America/Los_Angeles
5381002,Paradise,帕拉蒂斯,paradise paladisi 帕拉蒂斯,39.75961,-121.62192,America/Los_Angeles
5381110,Paramount,派拉蒙,派拉蒙 paramount pailameng,33.88946,-118.15979,America/Los_Angeles
5381325,Parlier,帕利耶,paliye 帕利耶 parlier,36.61162,-119.52707,America/Los_Angeles
5381396,Pasadena,帕萨迪纳,帕萨迪纳 pasadena pasadina,34.14778,-118.14452,America/Los_Angeles
5381438,Paso Robles,,paso robles,35.62664,-120.691,America/Los_Angeles
5381515,Patterson,帕特森,patterson 帕特森 patesen,37.4716,-121.12966,America/Los_Angeles
5382146,Perris,佩里斯,peilisi perris 佩里斯,33.78252,-117.22865,America/Los_Angeles
5382232,Petaluma,佩塔卢马,petaluma 佩塔卢马 peitaluma,38.23242,-122.63665,America/Los_Angeles
5382496,Pico Rivera,皮科里韦拉,pikeliweila 皮科里韦拉 pico rivera,33.98307,-118.09673,America/Los_Angeles
5383187,Pinole,皮諾爾,皮諾爾 pinuoer pinole,38.00437,-122.29886,America/Los_Angeles
5383465,Pittsburg,匹兹堡,pittsburg pizibao 匹兹堡,38.02798,-121.88468,America/Los_Angeles
5383527,Placentia,普拉森,普拉森 placentia pulasen,33.87224,-117.87034,America/Los_Angeles
5383720,Pleasant Hill,普莱森特希尔,pleasant hill 普莱森特希尔 pulaisentexier,37.94798,-122.0608,America/Los_Angeles
5383777,Pleasanton,普莱森顿,pleasanton pulaisendun 普莱森顿,37.66243,-121.87468,America/Los_Angeles
5384170,Pomona,波莫纳,bomona 波莫纳 pomona,34.05529,-117.75228,America/Los_Angeles
5384339,Port Hueneme,怀尼米港,port hueneme 怀尼米港 huainimigang,34.14778,-119.19511,America/Los_Angeles
5384471,Porterville,波特维尔,boteweier porterville 波特维尔,36.06523,-119.01677,America/Los_Angeles
5384690,Poway,波韦,波韦 poway bowei,32.96282,-117.03586,America/Los_Angeles
5385082,Prunedale,,prunedale,36.77579,-121.66967,America/Los_Angeles
5385793,Ramona,拉摩納,lamona ramona 拉摩納,33.04171,-116.86808,America/Los_Angeles
5385941,Rancho Cordova,兰乔科尔多瓦,lanqiaokeerduowa 兰乔科尔多瓦 rancho cordova,38.58907,-121.30273,America/Los_Angeles
5385955,Rancho Cucamonga,庫卡蒙格牧場,kukamenggemuchang 庫卡蒙格牧場 rancho cucamonga,34.1064,-117.59311,America/Los_Angeles
5386015,Rancho Mirage,兰乔米拉,lanqiaomila 兰乔米拉 rancho mirage,33.73974,-116.41279,America/Los_Angeles
5386035,Rancho Palos Verdes,,rancho palos verdes,33.74446,-118.38702,America/Los_Angeles
5386039,Rancho Penasquitos,,rancho penasquitos,32.95949,-117.11531,America/Los_Angeles
5386053,Rancho San Diego,,rancho san diego,32.74727,-116.9353,America/Los_Angeles
5386082,Rancho Santa Margarita,兰乔圣玛格丽塔,兰乔圣玛格丽塔 rancho santa margarita lanqiaoshengmagelita,33.64086,-117.6031,America/Los_Angeles
5386754,Redlands,雷德兰兹,redlands leidelanzi 雷德兰兹,34.05557,-117.18254,America/Los_Angeles
5386785,Redondo Beach,雷东多海滩,雷东多海滩 leidongduohaitan redondo beach,33.84918,-118.38841,America/Los_Angeles
5386834,Redwood City,紅木城,redwood city hongmucheng 紅木城,37.48522,-122.23635,America/Los_Angeles
5386984,Reedley,里德利,里德利 reedley lideli,36.59634,-119.4504,America/Los_Angeles
5387152,Reseda,,reseda,34.20112,-118.53647,America/Los_Angeles
5387288,Rialto,里亚托,里亚托 liyatuo rialto,34.1064,-117.37032,America/Los_Angeles
5387428,Richmond,里士满,lishiman richmond 里士满,37.93576,-122.34775,America/Los_Angeles
5387494,Ridgecrest,里奇克莱斯特,里奇克莱斯特 liqikelaisite ridgecrest,35.62246,-117.6709,America/Los_Angeles
5387687,Rio Linda,里奧琳達,rio linda liaolinda 里奧琳達,38.69101,-121.44857,America/Los_Angeles
5387749,Ripon,里彭,ripon 里彭 lipeng,37.74159,-121.12438,America/Los_Angeles
5387844,Riverbank,里弗班克,里弗班克 riverbank lifubanke,37.73604,-120.93549,America/Los_Angeles
5387877,Riverside,里弗赛德,riverside 里弗赛德 lifusaide,33.95335,-117.39616,America/Los_Angeles
5388319,Rocklin,罗克林,rocklin luokelin 罗克林,38.79073,-121.23578,America/Los_Angeles
5388564,Rohnert Park,罗内特帕克,luoneitepake rohnert park 罗内特帕克,38.33964,-122.7011,America/Los_Angeles
5388735,Rosamond,,rosamond,34.86414,-118.16341,America/Los_Angeles
5388867,Rosemead,柔似蜜,roushimi 柔似蜜 rosemead,34.08057,-118.07285,America/Los_Angeles
5388873,Rosemont,羅斯蒙特,luosimengte 羅斯蒙特 rosemont,38.55185,-121.36467,America/Los_Angeles
5388881,Roseville,羅斯維爾,roseville luosiweier 羅斯維爾,38.75212,-121.28801,America/Los_Angeles
5389126,Rowland Heights,罗兰岗,rowland heights 罗兰岗 luolangang,33.97612,-117.90534,America/Los_Angeles
5389213,Rubidoux,魯比多,魯比多 lubiduo rubidoux,33.99613,-117.4056,America/Los_Angeles
5389489,Sacramento,沙加緬度,沙加緬度 shajiamiandu sacramento,38.58157,-121.4944,America/Los_Angeles
5391295,Salinas,萨利纳斯,salinasi 萨利纳斯 salinas,36.67774,-121.6555,America/Los_Angeles
5391710,San Bernardino,聖貝納迪諾,san bernardino shengbeinadinuo 聖貝納迪諾,34.10834,-117.28977,America/Los_Angeles
5391749,San Bruno,,san bruno,37.63049,-122.41108,America/Los_Angeles
5391760,San Carlos,圣卡洛斯,圣卡洛斯 shengkaluosi san carlos,37.50716,-122.26052,America/Los_Angeles
5391791,San Clemente,圣克莱门特,san clemente shengkelaimente 圣克莱门特,33.42697,-117.61199,America/Los_Angeles
5391811,San Diego,聖地牙哥,聖地牙哥 san diego shengdiyage,32.71571,-117.16472,America/Los_Angeles
5391891,San Dimas,圣迪马斯,圣迪马斯 san dimas shengdimasi,34.10668,-117.80673,America/Los_Angeles
5391945,San Fernando,圣费尔南多,san fernando 圣费尔南多 shengfeiernanduo,34.28195,-118.43897,America/Los_Angeles
5391959,San Francisco,旧金山,旧金山 jiujinshan san francisco,37.77493,-122.41942,America/Los_Angeles
5392034,San Gabriel,圣盖博,圣盖博 san gabriel shenggaibo,34.09611,-118.10583,America/Los_Angeles
5392090,San Jacinto,圣哈辛托,san jacinto shenghaxintuo 圣哈辛托,33.78391,-116.95864,America/Los_Angeles
5392171,San Jose,聖荷西,san jose shenghexi 聖荷西,37.33939,-121.89496,America/Los_Angeles
5392229,San Juan Capistrano,圣胡安-卡皮斯特拉诺,圣胡安-卡皮斯特拉诺 shenghuan-kapisitelanuo san juan capistrano,33.50169,-117.66255,America/Los_Angeles
5392263,San Leandro,聖利安卓,聖利安卓 san leandro shenglianzhuo,37.72493,-122.15608,America/Los_Angeles
5392281,San Lorenzo,聖洛倫佐,san lorenzo 聖洛倫佐 shengluolunzuo,37.68104,-122.12441,America/Los_Angeles
5392323,San Luis Obispo,聖路易斯-奧比斯保,聖路易斯-奧比斯保 shengluyisi-aobisibao san luis obispo,35.28275,-120.65962,America/Los_Angeles
5392368,San Marcos,聖馬可斯,shengmakesi 聖馬可斯 san marcos,33.14337,-117.16614,America/Los_Angeles
5392423,San Mateo,聖馬刁,聖馬刁 san mateo shengmadiao,37.56299,-122.32553,America/Los_Angeles
5392508,San Pablo,圣巴勃罗,圣巴勃罗 shengbaboluo san pablo,37.96215,-122.34553,America/Los_Angeles
5392528,San Pedro,,san pedro,33.73585,-118.29229,America/Los_Angeles
5392567,San Rafael,圣拉菲尔,圣拉菲尔 san rafael shenglafeier,37.97353,-122.53109,America/Los_Angeles
5392593,San Ramon,圣拉蒙,shenglameng san ramon 圣拉蒙,37.77993,-121.97802,America/Los_Angeles
5392868,Sanger,桑格,sangge sanger 桑格,36.70801,-119.55597,America/Los_Angeles
5392900,Santa Ana,圣安娜,圣安娜 shenganna santa ana,33.74557,-117.86783,America/Los_Angeles
5392952,Santa Barbara,圣巴巴拉,shengbabala 圣巴巴拉 santa barbara,34.42083,-119.69819,America/Los_Angeles
5393015,Santa Clara,圣克拉拉,santa clara shengkelala 圣克拉拉,37.35411,-121.95524,America/Los_Angeles
5393049,Santa Clarita,聖塔克拉利塔,santa clarita shengtakelalita 聖塔克拉利塔,34.39166,-118.54259,America/Los_Angeles
5393052,Santa Cruz,聖塔克魯茲,santa cruz 聖塔克魯茲 shengtakeluzi,36.97412,-122.0308,America/Los_Angeles
5393128,Santa Fe Springs,圣菲斯普林斯,santa fe springs shengfeisipulinsi 圣菲斯普林斯,33.94724,-118.08535,America/Los_Angeles
5393180,Santa Maria,圣玛丽亚,santa maria shengmaliya 圣玛丽亚,34.95303,-120.43572,America/Los_Angeles
5393212,Santa Monica,圣莫尼卡,santa monica 圣莫尼卡 shengmonika,34.01949,-118.49138,America/Los_Angeles
5393245,Santa Paula,圣保拉,santa paula 圣保拉 shengbaola,34.35417,-119.05927,America/Los_Angeles
5393287,Santa Rosa,聖羅莎,santa rosa 聖羅莎 shengluosha,38.44047,-122.71443,America/Los_Angeles
5393429,Santee,桑蒂,桑蒂 sangdi santee,32.83838,-116.97392,America/Los_Angeles
5393485,Saratoga,薩拉托加,saratoga 薩拉托加 salatuojia,37.26383,-122.02301,America/Los_Angeles
5393701,Sawtelle,薩特爾,sawtelle 薩特爾 sateer,34.0363,-118.44949,America/Los_Angeles
5394086,Seal Beach,海豹滩,seal beach haibaotan 海豹滩,33.74141,-118.10479,America/Los_Angeles
5394136,Seaside,海滨,seaside 海滨 haibin,36.61107,-121.85162,America/Los_Angeles
5394329,Selma,塞尔玛,selma saierma 塞尔玛,36.57078,-119.61208,America/Los_Angeles
5394409,North Hills,,north hills,34.23639,-118.48472,America/Los_Angeles
5394842,Shafter,沙夫特,shafter shafute 沙夫特,35.50051,-119.27178,America/Los_Angeles
5395244,Sherman Oaks,,sherman oaks,34.15112,-118.44925,America/Los_Angeles
5396003,Simi Valley,西米谷,simi valley ximigu 西米谷,34.26945,-118.78148,America/Los_Angeles
5397018,Soledad,索莱达,soledad suolaida 索莱达,36.42469,-121.32632,America/Los_Angeles
5397376,South El Monte,南艾爾蒙地,south el monte nanaiermengdi 南艾爾蒙地,34.05195,-118.04673,America/Los_Angeles
5397603,South Gate,南门,south gate nanmen 南门,33.95474,-118.21202,America/Los_Angeles
5397664,South Lake Tahoe,南太浩湖,南太浩湖 south lake tahoe nantaihaohu,38.93324,-119.98435,America/Los_Angeles
5397717,South Pasadena,南帕萨迪纳,南帕萨迪纳 south pasadena nanpasadina,34.11612,-118.15035,America/Los_Angeles
5397765,South San Francisco,南旧金山,nanjiujinshan 南旧金山 south san francisco,37.65466,-122.40775,America/Los_Angeles
5397777,South San Jose Hills,南聖何塞山,nanshenghesaishan 南聖何塞山 south san jose hills,34.01279,-117.90478,America/Los_Angeles
